Age-cohort,Region,Powertrain,Segment,Values
1946.0,Rest of the world,HEV,SUV,0.0
1946.0,Rest of the world,PHEV,AB,0.0
1946.0,Rest of the world,PHEV,C,0.0
1946.0,Rest of the world,PHEV,DE,0.0
1946.0,Rest of the world,PHEV,SUV,0.0
1946.0,Rest of the world,BEV,AB,0.0
1946.0,Rest of the world,BEV,C,0.0
1946.0,Rest of the world,BEV,DE,0.0
1946.0,Rest of the world,BEV,SUV,0.0
1947.0,North America,ICEV,AB,35355645.38594781
1947.0,North America,ICEV,C,43459554.46430027
1947.0,North America,ICEV,DE,55594446.69559408
1947.0,North America,ICEV,SUV,23676493.279637188
1947.0,North America,HEV,AB,0.0
1947.0,North America,HEV,C,0.0
1947.0,North America,HEV,DE,0.0
1947.0,North America,HEV,SUV,0.0
1947.0,North America,PHEV,AB,0.0
1947.0,North America,PHEV,C,0.0
1947.0,North America,PHEV,DE,0.0
1947.0,North America,PHEV,SUV,0.0
1947.0,North America,BEV,AB,0.0
1947.0,North America,BEV,C,0.0
1947.0,North America,BEV,DE,0.0
1947.0,North America,BEV,SUV,0.0
1947.0,Europe,ICEV,AB,72444709.65435301
1947.0,Europe,ICEV,C,89049846.79264599
1947.0,Europe,ICEV,DE,113914581.5411269
1947.0,Europe,ICEV,SUV,48513799.21233969
1947.0,Europe,HEV,AB,0.0
1947.0,Europe,HEV,C,0.0
1947.0,Europe,HEV,DE,0.0
1947.0,Europe,HEV,SUV,0.0
1947.0,Europe,PHEV,AB,0.0
1947.0,Europe,PHEV,C,0.0
1947.0,Europe,PHEV,DE,0.0
1947.0,Europe,PHEV,SUV,0.0
1947.0,Europe,BEV,AB,0.0
1947.0,Europe,BEV,C,0.0
1947.0,Europe,BEV,DE,0.0
1947.0,Europe,BEV,SUV,0.0
1947.0,China,ICEV,AB,2012.5052715615411
1947.0,China,ICEV,C,2473.7939727691246
1947.0,China,ICEV,DE,3164.533296538233
1947.0,China,ICEV,SUV,1347.7074740742673
1947.0,China,HEV,AB,0.0
1947.0,China,HEV,C,0.0
1947.0,China,HEV,DE,0.0
1947.0,China,HEV,SUV,0.0
1947.0,China,PHEV,AB,0.0
1947.0,China,PHEV,C,0.0
1947.0,China,PHEV,DE,0.0
1947.0,China,PHEV,SUV,0.0
1947.0,China,BEV,AB,0.0
1947.0,China,BEV,C,0.0
1947.0,China,BEV,DE,0.0
1947.0,China,BEV,SUV,0.0
1947.0,Japan and South Korea,ICEV,AB,330308.97988865187
1947.0,Japan and South Korea,ICEV,C,406019.48981035396
1947.0,Japan and South Korea,ICEV,DE,519389.33019150235
1947.0,Japan and South Korea,ICEV,SUV,221196.87696737057
1947.0,Japan and South Korea,HEV,AB,0.0
1947.0,Japan and South Korea,HEV,C,0.0
1947.0,Japan and South Korea,HEV,DE,0.0
1947.0,Japan and South Korea,HEV,SUV,0.0
1947.0,Japan and South Korea,PHEV,AB,0.0
1947.0,Japan and South Korea,PHEV,C,0.0
1947.0,Japan and South Korea,PHEV,DE,0.0
1947.0,Japan and South Korea,PHEV,SUV,0.0
1947.0,Japan and South Korea,BEV,AB,0.0
1947.0,Japan and South Korea,BEV,C,0.0
1947.0,Japan and South Korea,BEV,DE,0.0
1947.0,Japan and South Korea,BEV,SUV,0.0
1947.0,Rest of the world,ICEV,AB,63322.20352710868
1947.0,Rest of the world,ICEV,C,77836.36030243865
1947.0,Rest of the world,ICEV,DE,99570.03556876324
1947.0,Rest of the world,ICEV,SUV,42404.76195231007
1947.0,Rest of the world,HEV,AB,0.0
1947.0,Rest of the world,HEV,C,0.0
1947.0,Rest of the world,HEV,DE,0.0
1947.0,Rest of the world,HEV,SUV,0.0
1947.0,Rest of the world,PHEV,AB,0.0
1947.0,Rest of the world,PHEV,C,0.0
1947.0,Rest of the world,PHEV,DE,0.0
1947.0,Rest of the world,PHEV,SUV,0.0
1947.0,Rest of the world,BEV,AB,0.0
1947.0,Rest of the world,BEV,C,0.0
1947.0,Rest of the world,BEV,DE,0.0
1947.0,Rest of the world,BEV,SUV,0.0
1948.0,North America,ICEV,AB,36109439.40684049
1948.0,North America,ICEV,C,44386126.499635525
1948.0,North America,ICEV,DE,56779738.63572175
1948.0,North America,ICEV,SUV,24181283.925517738
1948.0,North America,HEV,AB,0.0
1948.0,North America,HEV,C,0.0
1948.0,North America,HEV,DE,0.0
1948.0,North America,HEV,SUV,0.0
1948.0,North America,PHEV,AB,0.0
1948.0,North America,PHEV,C,0.0
1948.0,North America,PHEV,DE,0.0
1948.0,North America,PHEV,SUV,0.0
1948.0,North America,BEV,AB,0.0
1948.0,North America,BEV,C,0.0
1948.0,North America,BEV,DE,0.0
1948.0,North America,BEV,SUV,0.0
1948.0,Europe,ICEV,AB,73986086.45550919
1948.0,Europe,ICEV,C,90944524.38397856
1948.0,Europe,ICEV,DE,116338296.0420015
1948.0,Europe,ICEV,SUV,49546007.706219085
1948.0,Europe,HEV,AB,0.0
1948.0,Europe,HEV,C,0.0
1948.0,Europe,HEV,DE,0.0
1948.0,Europe,HEV,SUV,0.0
1948.0,Europe,PHEV,AB,0.0
1948.0,Europe,PHEV,C,0.0
1948.0,Europe,PHEV,DE,0.0
1948.0,Europe,PHEV,SUV,0.0
1948.0,Europe,BEV,AB,0.0
1948.0,Europe,BEV,C,0.0
1948.0,Europe,BEV,DE,0.0
1948.0,Europe,BEV,SUV,0.0
1948.0,China,ICEV,AB,2055.3153782765467
1948.0,China,ICEV,C,2526.4166344146324
1948.0,China,ICEV,DE,3231.84939754048
1948.0,China,ICEV,SUV,1376.3759707987322
1948.0,China,HEV,AB,0.0
1948.0,China,HEV,C,0.0
1948.0,China,HEV,DE,0.0
1948.0,China,HEV,SUV,0.0
1948.0,China,PHEV,AB,0.0
1948.0,China,PHEV,C,0.0
1948.0,China,PHEV,DE,0.0
1948.0,China,PHEV,SUV,0.0
1948.0,China,BEV,AB,0.0
1948.0,China,BEV,C,0.0
1948.0,China,BEV,DE,0.0
1948.0,China,BEV,SUV,0.0
1948.0,Japan and South Korea,ICEV,AB,337357.1227347832
1948.0,Japan and South Korea,ICEV,C,414683.14577108936
1948.0,Japan and South Korea,ICEV,DE,530472.0751813003
1948.0,Japan and South Korea,ICEV,SUV,225916.7825131106
1948.0,Japan and South Korea,HEV,AB,0.0
1948.0,Japan and South Korea,HEV,C,0.0
1948.0,Japan and South Korea,HEV,DE,0.0
1948.0,Japan and South Korea,HEV,SUV,0.0
1948.0,Japan and South Korea,PHEV,AB,0.0
1948.0,Japan and South Korea,PHEV,C,0.0
1948.0,Japan and South Korea,PHEV,DE,0.0
1948.0,Japan and South Korea,PHEV,SUV,0.0
1948.0,Japan and South Korea,BEV,AB,0.0
1948.0,Japan and South Korea,BEV,C,0.0
1948.0,Japan and South Korea,BEV,DE,0.0
1948.0,Japan and South Korea,BEV,SUV,0.0
1948.0,Rest of the world,ICEV,AB,64671.522138654465
1948.0,Rest of the world,ICEV,C,79494.95782054462
1948.0,Rest of the world,ICEV,DE,101691.75109130805
1948.0,Rest of the world,ICEV,SUV,43308.35549980761
1948.0,Rest of the world,HEV,AB,0.0
1948.0,Rest of the world,HEV,C,0.0
1948.0,Rest of the world,HEV,DE,0.0
1948.0,Rest of the world,HEV,SUV,0.0
1948.0,Rest of the world,PHEV,AB,0.0
1948.0,Rest of the world,PHEV,C,0.0
1948.0,Rest of the world,PHEV,DE,0.0
1948.0,Rest of the world,PHEV,SUV,0.0
1948.0,Rest of the world,BEV,AB,0.0
1948.0,Rest of the world,BEV,C,0.0
1948.0,Rest of the world,BEV,DE,0.0
1948.0,Rest of the world,BEV,SUV,0.0
1949.0,North America,ICEV,AB,36862736.19714015
1949.0,North America,ICEV,C,45312087.33356849
1949.0,North America,ICEV,DE,57964248.713168144
1949.0,North America,ICEV,SUV,24685741.59269954
1949.0,North America,HEV,AB,0.0
1949.0,North America,HEV,C,0.0
1949.0,North America,HEV,DE,0.0
1949.0,North America,HEV,SUV,0.0
1949.0,North America,PHEV,AB,0.0
1949.0,North America,PHEV,C,0.0
1949.0,North America,PHEV,DE,0.0
1949.0,North America,PHEV,SUV,0.0
1949.0,North America,BEV,AB,0.0
1949.0,North America,BEV,C,0.0
1949.0,North America,BEV,DE,0.0
1949.0,North America,BEV,SUV,0.0
1949.0,Europe,ICEV,AB,75527463.25666605
1949.0,Europe,ICEV,C,92839201.97531195
1949.0,Europe,ICEV,DE,118762010.54287718
1949.0,Europe,ICEV,SUV,50578216.200098924
1949.0,Europe,HEV,AB,0.0
1949.0,Europe,HEV,C,0.0
1949.0,Europe,HEV,DE,0.0
1949.0,Europe,HEV,SUV,0.0
1949.0,Europe,PHEV,AB,0.0
1949.0,Europe,PHEV,C,0.0
1949.0,Europe,PHEV,DE,0.0
1949.0,Europe,PHEV,SUV,0.0
1949.0,Europe,BEV,AB,0.0
1949.0,Europe,BEV,C,0.0
1949.0,Europe,BEV,DE,0.0
1949.0,Europe,BEV,SUV,0.0
1949.0,China,ICEV,AB,2098.123381042519
1949.0,China,ICEV,C,2579.036709862474
1949.0,China,ICEV,DE,3299.162190220078
1949.0,China,ICEV,SUV,1405.0430585788936
1949.0,China,HEV,AB,0.0
1949.0,China,HEV,C,0.0
1949.0,China,HEV,DE,0.0
1949.0,China,HEV,SUV,0.0
1949.0,China,PHEV,AB,0.0
1949.0,China,PHEV,C,0.0
1949.0,China,PHEV,DE,0.0
1949.0,China,PHEV,SUV,0.0
1949.0,China,BEV,AB,0.0
1949.0,China,BEV,C,0.0
1949.0,China,BEV,DE,0.0
1949.0,China,BEV,SUV,0.0
1949.0,Japan and South Korea,ICEV,AB,344401.76037389174
1949.0,Japan and South Korea,ICEV,C,423342.49309217604
1949.0,Japan and South Korea,ICEV,DE,541549.3084616422
1949.0,Japan and South Korea,ICEV,SUV,230634.34073893563
1949.0,Japan and South Korea,HEV,AB,0.0
1949.0,Japan and South Korea,HEV,C,0.0
1949.0,Japan and South Korea,HEV,DE,0.0
1949.0,Japan and South Korea,HEV,SUV,0.0
1949.0,Japan and South Korea,PHEV,AB,0.0
1949.0,Japan and South Korea,PHEV,C,0.0
1949.0,Japan and South Korea,PHEV,DE,0.0
1949.0,Japan and South Korea,PHEV,SUV,0.0
1949.0,Japan and South Korea,BEV,AB,0.0
1949.0,Japan and South Korea,BEV,C,0.0
1949.0,Japan and South Korea,BEV,DE,0.0
1949.0,Japan and South Korea,BEV,SUV,0.0
1949.0,Rest of the world,ICEV,AB,66019.76723068753
1949.0,Rest of the world,ICEV,C,81152.23575646726
1949.0,Rest of the world,ICEV,DE,103811.77857442733
1949.0,Rest of the world,ICEV,SUV,44211.23014719028
1949.0,Rest of the world,HEV,AB,0.0
1949.0,Rest of the world,HEV,C,0.0
1949.0,Rest of the world,HEV,DE,0.0
1949.0,Rest of the world,HEV,SUV,0.0
1949.0,Rest of the world,PHEV,AB,0.0
1949.0,Rest of the world,PHEV,C,0.0
1949.0,Rest of the world,PHEV,DE,0.0
1949.0,Rest of the world,PHEV,SUV,0.0
1949.0,Rest of the world,BEV,AB,0.0
1949.0,Rest of the world,BEV,C,0.0
1949.0,Rest of the world,BEV,DE,0.0
1949.0,Rest of the world,BEV,SUV,0.0
1950.0,North America,ICEV,AB,37615275.31341627
1950.0,North America,ICEV,C,46237116.82612352
1950.0,North America,ICEV,DE,59147567.39762329
1950.0,North America,ICEV,SUV,25189691.870927446
1950.0,North America,HEV,AB,0.0
1950.0,North America,HEV,C,0.0
1950.0,North America,HEV,DE,0.0
1950.0,North America,HEV,SUV,0.0
1950.0,North America,PHEV,AB,0.0
1950.0,North America,PHEV,C,0.0
1950.0,North America,PHEV,DE,0.0
1950.0,North America,PHEV,SUV,0.0
1950.0,North America,BEV,AB,0.0
1950.0,North America,BEV,C,0.0
1950.0,North America,BEV,DE,0.0
1950.0,North America,BEV,SUV,0.0
1950.0,Europe,ICEV,AB,77068840.0578216
1950.0,Europe,ICEV,C,94733879.56664374
1950.0,Europe,ICEV,DE,121185725.04375082
1950.0,Europe,ICEV,SUV,51610424.69397789
1950.0,Europe,HEV,AB,0.0
1950.0,Europe,HEV,C,0.0
1950.0,Europe,HEV,DE,0.0
1950.0,Europe,HEV,SUV,0.0
1950.0,Europe,PHEV,AB,0.0
1950.0,Europe,PHEV,C,0.0
1950.0,Europe,PHEV,DE,0.0
1950.0,Europe,PHEV,SUV,0.0
1950.0,Europe,BEV,AB,0.0
1950.0,Europe,BEV,C,0.0
1950.0,Europe,BEV,DE,0.0
1950.0,Europe,BEV,SUV,0.0
1950.0,China,ICEV,AB,2140.9303332483883
1950.0,China,ICEV,C,2631.655493950094
1950.0,China,ICEV,DE,3366.4733309624244
1950.0,China,ICEV,SUV,1433.7094428340893
1950.0,China,HEV,AB,0.0
1950.0,China,HEV,C,0.0
1950.0,China,HEV,DE,0.0
1950.0,China,HEV,SUV,0.0
1950.0,China,PHEV,AB,0.0
1950.0,China,PHEV,C,0.0
1950.0,China,PHEV,DE,0.0
1950.0,China,PHEV,SUV,0.0
1950.0,China,BEV,AB,0.0
1950.0,China,BEV,C,0.0
1950.0,China,BEV,DE,0.0
1950.0,China,BEV,SUV,0.0
1950.0,Japan and South Korea,ICEV,AB,351442.2284432437
1950.0,Japan and South Korea,ICEV,C,431996.7151315163
1950.0,Japan and South Korea,ICEV,DE,552619.9853654554
1950.0,Japan and South Korea,ICEV,SUV,235349.10674334195
1950.0,Japan and South Korea,HEV,AB,0.0
1950.0,Japan and South Korea,HEV,C,0.0
1950.0,Japan and South Korea,HEV,DE,0.0
1950.0,Japan and South Korea,HEV,SUV,0.0
1950.0,Japan and South Korea,PHEV,AB,0.0
1950.0,Japan and South Korea,PHEV,C,0.0
1950.0,Japan and South Korea,PHEV,DE,0.0
1950.0,Japan and South Korea,PHEV,SUV,0.0
1950.0,Japan and South Korea,BEV,AB,0.0
1950.0,Japan and South Korea,BEV,C,0.0
1950.0,Japan and South Korea,BEV,DE,0.0
1950.0,Japan and South Korea,BEV,SUV,0.0
1950.0,Rest of the world,ICEV,AB,67366.62380759462
1950.0,Rest of the world,ICEV,C,82807.80691407817
1950.0,Rest of the world,ICEV,DE,105929.62270806126
1950.0,Rest of the world,ICEV,SUV,45113.17495243064
1950.0,Rest of the world,HEV,AB,0.0
1950.0,Rest of the world,HEV,C,0.0
1950.0,Rest of the world,HEV,DE,0.0
1950.0,Rest of the world,HEV,SUV,0.0
1950.0,Rest of the world,PHEV,AB,0.0
1950.0,Rest of the world,PHEV,C,0.0
1950.0,Rest of the world,PHEV,DE,0.0
1950.0,Rest of the world,PHEV,SUV,0.0
1950.0,Rest of the world,BEV,AB,0.0
1950.0,Rest of the world,BEV,C,0.0
1950.0,Rest of the world,BEV,DE,0.0
1950.0,Rest of the world,BEV,SUV,0.0
1951.0,North America,ICEV,AB,37652500.81565948
1951.0,North America,ICEV,C,46346700.0028317
1951.0,North America,ICEV,DE,59360153.50401806
1951.0,North America,ICEV,SUV,25294694.97932087
1951.0,North America,HEV,AB,0.0
1951.0,North America,HEV,C,0.0
1951.0,North America,HEV,DE,0.0
1951.0,North America,HEV,SUV,0.0
1951.0,North America,PHEV,AB,0.0
1951.0,North America,PHEV,C,0.0
1951.0,North America,PHEV,DE,0.0
1951.0,North America,PHEV,SUV,0.0
1951.0,North America,BEV,AB,0.0
1951.0,North America,BEV,C,0.0
1951.0,North America,BEV,DE,0.0
1951.0,North America,BEV,SUV,0.0
1951.0,Europe,ICEV,AB,78195936.37940213
1951.0,Europe,ICEV,C,96251869.76450205
1951.0,Europe,ICEV,DE,123277941.34038694
1951.0,Europe,ICEV,SUV,52531500.33839827
1951.0,Europe,HEV,AB,0.0
1951.0,Europe,HEV,C,0.0
1951.0,Europe,HEV,DE,0.0
1951.0,Europe,HEV,SUV,0.0
1951.0,Europe,PHEV,AB,0.0
1951.0,Europe,PHEV,C,0.0
1951.0,Europe,PHEV,DE,0.0
1951.0,Europe,PHEV,SUV,0.0
1951.0,Europe,BEV,AB,0.0
1951.0,Europe,BEV,C,0.0
1951.0,Europe,BEV,DE,0.0
1951.0,Europe,BEV,SUV,0.0
1951.0,China,ICEV,AB,2571.3379671713565
1951.0,China,ICEV,C,3165.0760716753903
1951.0,China,ICEV,DE,4053.781638284205
1951.0,China,ICEV,SUV,1727.4074273785325
1951.0,China,HEV,AB,0.0
1951.0,China,HEV,C,0.0
1951.0,China,HEV,DE,0.0
1951.0,China,HEV,SUV,0.0
1951.0,China,PHEV,AB,0.0
1951.0,China,PHEV,C,0.0
1951.0,China,PHEV,DE,0.0
1951.0,China,PHEV,SUV,0.0
1951.0,China,BEV,AB,0.0
1951.0,China,BEV,C,0.0
1951.0,China,BEV,DE,0.0
1951.0,China,BEV,SUV,0.0
1951.0,Japan and South Korea,ICEV,AB,381416.6892903264
1951.0,Japan and South Korea,ICEV,C,469488.20109340746
1951.0,Japan and South Korea,ICEV,DE,601313.3984410375
1951.0,Japan and South Korea,ICEV,SUV,256233.14804122463
1951.0,Japan and South Korea,HEV,AB,0.0
1951.0,Japan and South Korea,HEV,C,0.0
1951.0,Japan and South Korea,HEV,DE,0.0
1951.0,Japan and South Korea,HEV,SUV,0.0
1951.0,Japan and South Korea,PHEV,AB,0.0
1951.0,Japan and South Korea,PHEV,C,0.0
1951.0,Japan and South Korea,PHEV,DE,0.0
1951.0,Japan and South Korea,PHEV,SUV,0.0
1951.0,Japan and South Korea,BEV,AB,0.0
1951.0,Japan and South Korea,BEV,C,0.0
1951.0,Japan and South Korea,BEV,DE,0.0
1951.0,Japan and South Korea,BEV,SUV,0.0
1951.0,Rest of the world,ICEV,AB,77083.48676850859
1951.0,Rest of the world,ICEV,C,94882.54854366812
1951.0,Rest of the world,ICEV,DE,121524.13539821531
1951.0,Rest of the world,ICEV,SUV,51784.1642258468
1951.0,Rest of the world,HEV,AB,0.0
1951.0,Rest of the world,HEV,C,0.0
1951.0,Rest of the world,HEV,DE,0.0
1951.0,Rest of the world,HEV,SUV,0.0
1951.0,Rest of the world,PHEV,AB,0.0
1951.0,Rest of the world,PHEV,C,0.0
1951.0,Rest of the world,PHEV,DE,0.0
1951.0,Rest of the world,PHEV,SUV,0.0
1951.0,Rest of the world,BEV,AB,0.0
1951.0,Rest of the world,BEV,C,0.0
1951.0,Rest of the world,BEV,DE,0.0
1951.0,Rest of the world,BEV,SUV,0.0
1952.0,North America,ICEV,AB,38080816.77256845
1952.0,North America,ICEV,C,46945646.46013939
1952.0,North America,ICEV,DE,60203833.4472816
1952.0,North America,ICEV,SUV,25669193.697032966
1952.0,North America,HEV,AB,0.0
1952.0,North America,HEV,C,0.0
1952.0,North America,HEV,DE,0.0
1952.0,North America,HEV,SUV,0.0
1952.0,North America,PHEV,AB,0.0
1952.0,North America,PHEV,C,0.0
1952.0,North America,PHEV,DE,0.0
1952.0,North America,PHEV,SUV,0.0
1952.0,North America,BEV,AB,0.0
1952.0,North America,BEV,C,0.0
1952.0,North America,BEV,DE,0.0
1952.0,North America,BEV,SUV,0.0
1952.0,Europe,ICEV,AB,79316512.58863764
1952.0,Europe,ICEV,C,97780595.95401458
1952.0,Europe,ICEV,DE,125395370.11573091
1952.0,Europe,ICEV,SUV,53465001.47752926
1952.0,Europe,HEV,AB,0.0
1952.0,Europe,HEV,C,0.0
1952.0,Europe,HEV,DE,0.0
1952.0,Europe,HEV,SUV,0.0
1952.0,Europe,PHEV,AB,0.0
1952.0,Europe,PHEV,C,0.0
1952.0,Europe,PHEV,DE,0.0
1952.0,Europe,PHEV,SUV,0.0
1952.0,Europe,BEV,AB,0.0
1952.0,Europe,BEV,C,0.0
1952.0,Europe,BEV,DE,0.0
1952.0,Europe,BEV,SUV,0.0
1952.0,China,ICEV,AB,3087.301490450666
1952.0,China,ICEV,C,3805.9941085865225
1952.0,China,ICEV,DE,4880.866548706115
1952.0,China,ICEV,SUV,2081.0619801779953
1952.0,China,HEV,AB,0.0
1952.0,China,HEV,C,0.0
1952.0,China,HEV,DE,0.0
1952.0,China,HEV,SUV,0.0
1952.0,China,PHEV,AB,0.0
1952.0,China,PHEV,C,0.0
1952.0,China,PHEV,DE,0.0
1952.0,China,PHEV,SUV,0.0
1952.0,China,BEV,AB,0.0
1952.0,China,BEV,C,0.0
1952.0,China,BEV,DE,0.0
1952.0,China,BEV,SUV,0.0
1952.0,Japan and South Korea,ICEV,AB,450684.301539728
1952.0,Japan and South Korea,ICEV,C,555599.0569104565
1952.0,Japan and South Korea,ICEV,DE,712508.9461512666
1952.0,Japan and South Korea,ICEV,SUV,303793.44806408713
1952.0,Japan and South Korea,HEV,AB,0.0
1952.0,Japan and South Korea,HEV,C,0.0
1952.0,Japan and South Korea,HEV,DE,0.0
1952.0,Japan and South Korea,HEV,SUV,0.0
1952.0,Japan and South Korea,PHEV,AB,0.0
1952.0,Japan and South Korea,PHEV,C,0.0
1952.0,Japan and South Korea,PHEV,DE,0.0
1952.0,Japan and South Korea,PHEV,SUV,0.0
1952.0,Japan and South Korea,BEV,AB,0.0
1952.0,Japan and South Korea,BEV,C,0.0
1952.0,Japan and South Korea,BEV,DE,0.0
1952.0,Japan and South Korea,BEV,SUV,0.0
1952.0,Rest of the world,ICEV,AB,88177.68167596885
1952.0,Rest of the world,ICEV,C,108704.55574410576
1952.0,Rest of the world,ICEV,DE,139404.42751247718
1952.0,Rest of the world,ICEV,SUV,59438.06311229745
1952.0,Rest of the world,HEV,AB,0.0
1952.0,Rest of the world,HEV,C,0.0
1952.0,Rest of the world,HEV,DE,0.0
1952.0,Rest of the world,HEV,SUV,0.0
1952.0,Rest of the world,PHEV,AB,0.0
1952.0,Rest of the world,PHEV,C,0.0
1952.0,Rest of the world,PHEV,DE,0.0
1952.0,Rest of the world,PHEV,SUV,0.0
1952.0,Rest of the world,BEV,AB,0.0
1952.0,Rest of the world,BEV,C,0.0
1952.0,Rest of the world,BEV,DE,0.0
1952.0,Rest of the world,BEV,SUV,0.0
1953.0,North America,ICEV,AB,43261950.09810348
1953.0,North America,ICEV,C,53416914.614558145
1953.0,North America,ICEV,DE,68591676.41070762
1953.0,North America,ICEV,SUV,29262507.4687872
1953.0,North America,HEV,AB,0.0
1953.0,North America,HEV,C,0.0
1953.0,North America,HEV,DE,0.0
1953.0,North America,HEV,SUV,0.0
1953.0,North America,PHEV,AB,0.0
1953.0,North America,PHEV,C,0.0
1953.0,North America,PHEV,DE,0.0
1953.0,North America,PHEV,SUV,0.0
1953.0,North America,BEV,AB,0.0
1953.0,North America,BEV,C,0.0
1953.0,North America,BEV,DE,0.0
1953.0,North America,BEV,SUV,0.0
1953.0,Europe,ICEV,AB,80437893.62670204
1953.0,Europe,ICEV,C,99319242.10279219
1953.0,Europe,ICEV,DE,127534009.86987728
1953.0,Europe,ICEV,SUV,54408422.590457045
1953.0,Europe,HEV,AB,0.0
1953.0,Europe,HEV,C,0.0
1953.0,Europe,HEV,DE,0.0
1953.0,Europe,HEV,SUV,0.0
1953.0,Europe,PHEV,AB,0.0
1953.0,Europe,PHEV,C,0.0
1953.0,Europe,PHEV,DE,0.0
1953.0,Europe,PHEV,SUV,0.0
1953.0,Europe,BEV,AB,0.0
1953.0,Europe,BEV,C,0.0
1953.0,Europe,BEV,DE,0.0
1953.0,Europe,BEV,SUV,0.0
1953.0,China,ICEV,AB,3706.009636943513
1953.0,China,ICEV,C,4575.928729251149
1953.0,China,ICEV,DE,5875.8658177856205
1953.0,China,ICEV,SUV,2506.755577003243
1953.0,China,HEV,AB,0.0
1953.0,China,HEV,C,0.0
1953.0,China,HEV,DE,0.0
1953.0,China,HEV,SUV,0.0
1953.0,China,PHEV,AB,0.0
1953.0,China,PHEV,C,0.0
1953.0,China,PHEV,DE,0.0
1953.0,China,PHEV,SUV,0.0
1953.0,China,BEV,AB,0.0
1953.0,China,BEV,C,0.0
1953.0,China,BEV,DE,0.0
1953.0,China,BEV,SUV,0.0
1953.0,Japan and South Korea,ICEV,AB,563656.988845488
1953.0,Japan and South Korea,ICEV,C,695965.3269624179
1953.0,Japan and South Korea,ICEV,DE,893676.2604979852
1953.0,Japan and South Korea,ICEV,SUV,381259.2083464186
1953.0,Japan and South Korea,HEV,AB,0.0
1953.0,Japan and South Korea,HEV,C,0.0
1953.0,Japan and South Korea,HEV,DE,0.0
1953.0,Japan and South Korea,HEV,SUV,0.0
1953.0,Japan and South Korea,PHEV,AB,0.0
1953.0,Japan and South Korea,PHEV,C,0.0
1953.0,Japan and South Korea,PHEV,DE,0.0
1953.0,Japan and South Korea,PHEV,SUV,0.0
1953.0,Japan and South Korea,BEV,AB,0.0
1953.0,Japan and South Korea,BEV,C,0.0
1953.0,Japan and South Korea,BEV,DE,0.0
1953.0,Japan and South Korea,BEV,SUV,0.0
1953.0,Rest of the world,ICEV,AB,100852.05706307529
1953.0,Rest of the world,ICEV,C,124525.26316138031
1953.0,Rest of the world,ICEV,DE,159900.59735490137
1953.0,Rest of the world,ICEV,SUV,68216.62145045486
1953.0,Rest of the world,HEV,AB,0.0
1953.0,Rest of the world,HEV,C,0.0
1953.0,Rest of the world,HEV,DE,0.0
1953.0,Rest of the world,HEV,SUV,0.0
1953.0,Rest of the world,PHEV,AB,0.0
1953.0,Rest of the world,PHEV,C,0.0
1953.0,Rest of the world,PHEV,DE,0.0
1953.0,Rest of the world,PHEV,SUV,0.0
1953.0,Rest of the world,BEV,AB,0.0
1953.0,Rest of the world,BEV,C,0.0
1953.0,Rest of the world,BEV,DE,0.0
1953.0,Rest of the world,BEV,SUV,0.0
1954.0,North America,ICEV,AB,43069529.53437505
1954.0,North America,ICEV,C,53260316.50005536
1954.0,North America,ICEV,DE,68479164.11917134
1954.0,North America,ICEV,SUV,29230912.694055624
1954.0,North America,HEV,AB,0.0
1954.0,North America,HEV,C,0.0
1954.0,North America,HEV,DE,0.0
1954.0,North America,HEV,SUV,0.0
1954.0,North America,PHEV,AB,0.0
1954.0,North America,PHEV,C,0.0
1954.0,North America,PHEV,DE,0.0
1954.0,North America,PHEV,SUV,0.0
1954.0,North America,BEV,AB,0.0
1954.0,North America,BEV,C,0.0
1954.0,North America,BEV,DE,0.0
1954.0,North America,BEV,SUV,0.0
1954.0,Europe,ICEV,AB,81567451.85266024
1954.0,Europe,ICEV,C,100867326.5935815
1954.0,Europe,ICEV,DE,129689620.0768304
1954.0,Europe,ICEV,SUV,55359115.587244235
1954.0,Europe,HEV,AB,0.0
1954.0,Europe,HEV,C,0.0
1954.0,Europe,HEV,DE,0.0
1954.0,Europe,HEV,SUV,0.0
1954.0,Europe,PHEV,AB,0.0
1954.0,Europe,PHEV,C,0.0
1954.0,Europe,PHEV,DE,0.0
1954.0,Europe,PHEV,SUV,0.0
1954.0,Europe,BEV,AB,0.0
1954.0,Europe,BEV,C,0.0
1954.0,Europe,BEV,DE,0.0
1954.0,Europe,BEV,SUV,0.0
1954.0,China,ICEV,AB,4448.19723091152
1954.0,China,ICEV,C,5500.696082225154
1954.0,China,ICEV,DE,7072.490261750277
1954.0,China,ICEV,SUV,3018.9525241722918
1954.0,China,HEV,AB,0.0
1954.0,China,HEV,C,0.0
1954.0,China,HEV,DE,0.0
1954.0,China,HEV,SUV,0.0
1954.0,China,PHEV,AB,0.0
1954.0,China,PHEV,C,0.0
1954.0,China,PHEV,DE,0.0
1954.0,China,PHEV,SUV,0.0
1954.0,China,BEV,AB,0.0
1954.0,China,BEV,C,0.0
1954.0,China,BEV,DE,0.0
1954.0,China,BEV,SUV,0.0
1954.0,Japan and South Korea,ICEV,AB,621583.8005611929
1954.0,Japan and South Korea,ICEV,C,768658.2673900293
1954.0,Japan and South Korea,ICEV,DE,988298.2134382357
1954.0,Japan and South Korea,ICEV,SUV,421863.4845254563
1954.0,Japan and South Korea,HEV,AB,0.0
